TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,NOTAS_OBSERVACION
Aragón,ES24,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2825.3,,,,
Aragón,ES24,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4492.3,,,,
Aragón,ES24,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2634.8,,,,
Aragón,ES24,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1857.5,,,,
Aragón,ES24,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,8057.9,,,,
Aragón,ES24,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4973,,,,
Aragón,ES24,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3084.9,,,,
Aragón,ES24,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4917.1,,,,
Aragón,ES24,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2927.9,,,,
Aragón,ES24,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1989.2,,,,
Comunidad de Madrid,ES30,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,61116.7,,,,
Comunidad de Madrid,ES30,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,36248.6,,,,
Comunidad de Madrid,ES30,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,24868.1,,,,
Comunidad de Madrid,ES30,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,38143.2,,,,
Comunidad de Madrid,ES30,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,22587.9,,,,
Comunidad de Madrid,ES30,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,15555.3,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,64470,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,38396.3,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,26073.7,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,40576.4,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,24802.4,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,15774,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,69885.8,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,41138,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,28747.8,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,44009.5,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,26508.9,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,17500.6,,,,
Castilla y León,ES41,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11117.6,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6511.3,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4606.3,,,,
Castilla y León,ES41,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7218.2,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4191.8,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3026.4,,,,
Castilla y León,ES41,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11701,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6693.9,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5007.1,,,,
Castilla y León,ES41,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7656.4,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4323.3,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3333.1,,,,
Castilla y León,ES41,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11740.5,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6659.9,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5080.6,,,,
Castilla y León,ES41,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7888.6,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4460.9,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3427.7,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3862.9,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2380.2,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1482.7,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1976.0,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1192.2,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,783.8,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4453.2,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2740.1,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1713.1,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1992,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1163.5,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,828.5,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3943.4,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2274.4,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1669,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2052.3,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1166.1,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,886.2,,,,
Extremadura,ES43,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2766.3,,,,
Extremadura,ES43,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1661.5,,,,
Extremadura,ES43,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1104.8,,,,
Extremadura,ES43,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1867.7,,,,
Extremadura,ES43,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1134.7,,,,
Extremadura,ES43,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,733.0,,,,
Extremadura,ES43,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2979.3,,,,
Extremadura,ES43,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1769.3,,,,
Extremadura,ES43,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1210,,,,
Extremadura,ES43,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1994.2,,,,
Extremadura,ES43,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1187.9,,,,
Extremadura,ES43,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,806.3,,,,
Extremadura,ES43,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2654.6,,,,
Extremadura,ES43,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1597.7,,,,
Extremadura,ES43,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1056.9,,,,
Extremadura,ES43,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1786.3,,,,
Extremadura,ES43,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1107.4,,,,
Extremadura,ES43,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,678.9,,,,
Cataluña,ES51,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,55907.4,,,,
Cataluña,ES51,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,32783.1,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,23124.3,,,,
Cataluña,ES51,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,31593.4,,,,
Cataluña,ES51,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,19402.9,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,12190.5,,,,
Cataluña,ES51,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,58771.3,,,,
Cataluña,ES51,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,34091.4,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,24679.9,,,,
Cataluña,ES51,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,33478.4,,,,
Cataluña,ES51,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,20427.8,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,13050.6,,,,
Cataluña,ES51,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,60172.5,,,,
Cataluña,ES51,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,35023.8,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,25148.7,,,,
Cataluña,ES51,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,34327.3,,,,
Cataluña,ES51,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,21049.4,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,13277.9,,,,
Comunidad Valenciana,ES52,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,22084.1,,,,
Comunidad Valenciana,ES52,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,12987.0,,,,
Comunidad Valenciana,ES52,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9097.1,,,,
Comunidad Valenciana,ES52,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,13934.5,,,,
Comunidad Valenciana,ES52,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,8337.9,,,,
Comunidad Valenciana,ES52,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,5596.6,,,,
Comunidad Valenciana,ES52,2022,2022,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,22953.4,,,,
Comunidad Valenciana,ES52,2022,2022,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,13468.8,,,,
Comunidad Valenciana,ES52,2022,2022,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9484.6,,,,
Comunidad Valenciana,ES52,2022,2022,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,14311.4,,,,
Comunidad Valenciana,ES52,2022,2022,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,8560.3,,,,
Comunidad Valenciana,ES52,2022,2022,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,5751.1,,,,
Comunidad Valenciana,ES52,2023,2023,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,25289.9,,,,
Comunidad Valenciana,ES52,2023,2023,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,14838.3,,,,
Comunidad Valenciana,ES52,2023,2023,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10451.6,,,,
Comunidad Valenciana,ES52,2023,2023,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,15510,,,,
Comunidad Valenciana,ES52,2023,2023,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,9310.6,,,,
Comunidad Valenciana,ES52,2023,2023,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6199.4,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Total,_T,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2996.6,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Hombres,M,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1728.4,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1268.2,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Total,_T,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2244.0,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Hombres,M,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1269.0,,,,
Illes Balears / Islas Baleares,ES53,2021,2021,Mujeres,F,Total,_T,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,975.0,,,,
